"","Keyword ID","Date","Keyword","Headline","Line 1","Line 2","Impressions","Clicks","Avg_CPC","Cost","Position","actioncount","revenue","Competition","Volume","CTR","Conversion","Headline_KW_Words","Headline_KW_Count","KeywordinHeadline","KeywordinBody"
"628",9814,2007-01-10,"24 phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",37,6,0.603333333333333,3.62,1.14,0,0,0,1,0.162162162162162,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"629",9815,2007-01-10,"24 tv show ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",17,1,0.69,0.69,2.325,0,0,0,0,0.0588235294117647,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.25,0
"630",9823,2007-01-10,"ringtones from 24","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",5,1,0.63,0.63,1,0,0,0,0,0.2,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"631",9825,2007-01-10,"ringtones ctu","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",53,9,0.584444444444444,5.26,1.1875,0,0,2,1,0.169811320754717,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.5
"632",9826,2007-01-10,"download 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",9,2,0.765,1.53,1.125,0,0,0,1,0.222222222222222,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"633",9829,2007-01-10,"ctu phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",40,6,0.67,4.02,1.32,0,0,0,1,0.15,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"634",9833,2007-01-10,"24 tv show ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",17,3,0.67,2.01,1,1,14.7,0,2,0.176470588235294,0.333333333333333,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"635",9838,2007-01-10,"ringtones for 24","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",10,2,0.755,1.51,3.95,0,0,0,0,0.2,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"636",9839,2007-01-10,"ringtones 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",385,47,0.576595744680851,27.1,1.79166666666667,3,41.4,2,2,0.122077922077922,0.0638297872340425,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0
"637",9848,2007-01-10,"24 ringtone verizon","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",15,6,0.833333333333333,5,1.7,1,14.7,0,0,0.4,0.166666666666667,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"638",9850,2007-01-10,"ringtone for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",13,2,0.665,1.33,3.41428571428571,0,0,0,0,0.153846153846154,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"639",9853,2007-01-10,"24 telephone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",6,0,0,0,2,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"640",9860,2007-01-10,"24 ctu ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",43,4,0.7925,3.17,1.06666666666667,0,0,0,1,0.0930232558139535,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.333333333333333
"641",1591,2007-01-11,"buckcherry ringtones","Get Buckcherry Ringtones","Get Buckcherry Ring Tones Now","Tones to Your Phone in 30 Seconds!",6,1,0.7925,0.7925,1.75,1,12.15,0,1,0.166666666666667,1,"buckcherry,ringtones,Ringtones,ringtone,ring,tone,tones",7,1,0.5
"642",1600,2007-01-11,"Three 6 Mafia Ringtones","Three 6 Mafia Tones","Poppin My Collar, Stay Fly & More.","Tones to Your Phone in 30 Seconds!",19,3,0.723333333333333,2.17,1,0,0,0,0,0.157894736842105,0,"Three,6,Mafia,A,tone,tones",6,0.75,0
"643",1683,2007-01-11,"Carrie Underwood Ringtones","Carrie Underwood Tones","Jesus, Take The Wheel & Many More.","Tones to Your Phone in 30 Seconds!",14,2,0.75,1.5,1.6,0,0,0,1,0.142857142857143,0,"Carrie,Underwood,A,tone,tones",5,0.666666666666667,0
"644",1689,2007-01-11,"def leppard ringtones","Def Leppard Ringtones","Pour Some Sugar On Me and Many More","Tones to Your Phone in 30 Seconds!",3,0,0,0,1,0,0,2,0,0,0,"ringtones,Ringtones,def,leppard,A,ringtone,ring,tone,tones",9,1,0
"645",1980,2007-01-11,"System Of A Down Ringtones","System Of A Down Tones","Hypnotize, Chop Suey, Aerials, More","Tones to Your Phone in 30 Seconds!",13,1,0.7,0.7,1.4,1,13.85,2,0,0.0769230769230769,1,"System,Of,A,Down,tone,tones",6,0.8,0
"646",2324,2007-01-11,"theme song ringtone","TV Theme Ringtones","Get {KeyWord: Your Favorite TV Ringtones}","Tones to Your Phone in 30 Seconds!",152,14,0.786428571428571,11.01,2.525,0,0,0,1,0.0921052631578947,0,"ringtones,Ringtones,theme,ringtone,the,ring,tone,tones,tv",9,0.333333333333333,0
"647",2627,2007-01-11,"hawaiian music ringtones","{KeyWord: Complimentary Ringtones}","The Deal Everybody is Talking About","Tones to Your Phone in 30 Seconds!",3,1,0.41,0.41,3.33333333333333,0,0,0,0,0.333333333333333,0,"ringtones,Ringtones,A,ringtone,ring,tone,tones",7,0,0
"648",3039,2007-01-11,"ringtones panic at the disco","Panic! Ringtones","I Write Sins Not Tragedies Ringtone","Tones to Your Phone in 30 Seconds",23,3,0.613333333333333,1.84,1,1,12.15,0,1,0.130434782608696,0.333333333333333,"ringtones,Ringtones,A,ringtone,panic,ring,tone,tones",8,0.2,0
"649",3360,2007-01-11,"ringtones cascada","Get Cascada Ringtones","Get Everytime We Touch Ring Tone","Tones in 30 Seconds - It's Da Bomb!",17,0,0,0,4.26666666666667,0,0,0,0,0,0,"ringtones,Ringtones,A,ringtone,cascada,ring,tone,tones",8,1,0
"650",8288,2007-01-11,"Kid Rock Ringtones","Get Kid Rock Ringtones","Picture, Cowboy, Bawitdaba & More.","Tones in 30 Seconds - It's Da Bomb!",4,1,0.69,0.69,1,0,0,1,0,0.25,0,"ringtones,Ringtones,ringtone,Kid,Rock,ring,tone,tones",8,1,0
"651",9409,2007-01-11,"Gospel Ringtones","{KeyWord: Inspirational Ringtones}","The Newest Christian Ringtone Club","Tones to Your Phone in 30 Seconds!",114,8,0.9375,7.5,3.725,0,0,3,2,0.0701754385964912,0,"ringtones,Ringtones,A,ringtone,at,ring,tone,tones",8,0,0
"652",9708,2007-01-11,"mosquito ring tone","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",435,50,0.819,40.95,5.28571428571429,3,44.1,0,2,0.114942528735632,0.06,"A,ringtone,mosquito,ring,tone",5,0.333333333333333,0
"653",9710,2007-01-11,"mosquito ringer","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Works with all carriers. Get it Now",39,8,0.72625,5.81,1.85714285714286,1,14.7,0,1,0.205128205128205,0.125,"A,ringtone,mosquito,ring,tone",5,0.5,0
"654",9722,2007-01-11,"ultrasonic ringtone","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Works with all carriers. Get it Now",44,10,0.559,5.59,1.17142857142857,0,0,0,1,0.227272727272727,0,"A,ringtone,mosquito,ring,tone",5,0.5,0
"655",9724,2007-01-11,"ringtones adults can't hear","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Works with all carriers. Get it Now",41,9,0.533333333333333,4.8,1.06666666666667,1,14.7,0,0,0.219512195121951,0.111111111111111,"A,ringtone,mosquito,ring,tone",5,0,0.75
"656",9728,2007-01-11,"ringtone adults can't hear","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",65,8,0.4,3.2,1,1,14.7,0,0,0.123076923076923,0.125,"A,ringtone,mosquito,ring,tone",5,0.25,0
"657",9756,2007-01-11,"family guy ringtones","Get Family Guy Ringtones","Your Favorite Family Guy Ringtones","Tones to Your Phone in 30 Seconds!",110,13,0.550769230769231,7.16,1,2,26.85,0,2,0.118181818181818,0.153846153846154,"ringtones,Ringtones,A,ringtone,ring,tone,family,guy,tones",9,1,1
"658",9788,2007-01-11,"ctu ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",173,24,0.640416666666667,15.37,1.14545454545455,2,26.85,4,2,0.138728323699422,0.0833333333333333,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"659",9789,2007-01-11,"24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",36,0,0,0,1.58333333333333,0,0,4,2,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"660",9792,2007-01-11,"24 ring tones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",75,30,0.531666666666667,15.95,1.0375,4,57.1,3,1,0.4,0.133333333333333,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"661",9798,2007-01-11,"24 ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",9,4,0.775,3.1,1.275,0,0,0,1,0.444444444444444,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"662",9800,2007-01-11,"ctu ringer","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",5,0,0,0,1.56666666666667,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"663",9801,2007-01-11,"24 ringers","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",14,2,0.66,1.32,3.25,0,0,0,0,0.142857142857143,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"664",9802,2007-01-11,"fox 24 ringtone","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",10,4,0.765,3.06,2.4,0,0,0,0,0.4,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"665",9807,2007-01-11,"ctu ringtone for","Get 24 CTU Ringtones","24 Theme, CTU Desk Phone and More","Tones to Your Phone in 30 Seconds!",2,0,0,0,3.5,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"666",9809,2007-01-11,"fox 24 ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",18,7,0.728571428571429,5.1,1.06,0,0,0,0,0.388888888888889,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"667",9810,2007-01-11,"24 theme ringtone","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",15,1,0.76,0.76,2.3,0,0,0,1,0.0666666666666667,0,"A,tone,24,tones",4,0.333333333333333,0
"668",9814,2007-01-11,"24 phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",39,10,0.585,5.85,1.64,1,12.15,0,1,0.256410256410256,0.1,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"669",9815,2007-01-11,"24 tv show ringtone","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",11,2,0.805,1.61,1.7,0,0,0,0,0.181818181818182,0,"A,tone,24,tones",4,0.25,0
"670",9823,2007-01-11,"ringtones from 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",6,0,0,0,1,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"671",9825,2007-01-11,"ringtones ctu","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",40,10,0.649,6.49,1.1,0,0,2,1,0.25,0,"A,tone,24,tones",4,0,0.5
"672",9826,2007-01-11,"download 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",15,4,0.76,3.04,1.16666666666667,0,0,0,1,0.266666666666667,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"673",9829,2007-01-11,"ctu phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",23,1,0.51,0.51,1.075,0,0,0,1,0.0434782608695652,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"674",9833,2007-01-11,"24 tv show ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",79,7,0.707142857142857,4.95,1.14285714285714,1,12.15,0,2,0.0886075949367089,0.142857142857143,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"675",9838,2007-01-11,"ringtones for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",11,1,0.79,0.79,5.35,0,0,0,0,0.0909090909090909,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"676",9839,2007-01-11,"ringtones 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",471,64,0.6146875,39.34,1.53333333333333,4,56.25,2,2,0.13588110403397,0.0625,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0
"677",9848,2007-01-11,"24 ringtone verizon","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",8,0,0,0,1.56666666666667,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"678",9850,2007-01-11,"ringtone for 24","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",6,2,0.81,1.62,2,0,0,0,0,0.333333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"679",9853,2007-01-11,"24 telephone ringtone","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",4,2,0.685,1.37,2,0,0,0,0,0.5,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"680",9860,2007-01-11,"24 ctu ringtones","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",46,3,0.76,2.28,1.28,0,0,0,1,0.0652173913043478,0,"A,tone,24,tones",4,0.333333333333333,0.333333333333333
"681",1591,2007-01-12,"buckcherry ringtones","Get Buckcherry Ringtones","Get Buckcherry Ring Tones Now","Tones to Your Phone in 30 Seconds!",15,1,0.74,0.74,1.8,0,0,0,1,0.0666666666666667,0,"buckcherry,ringtones,Ringtones,ringtone,ring,tone,tones",7,1,0.5
"682",1600,2007-01-12,"Three 6 Mafia Ringtones","Three 6 Mafia Tones","Poppin My Collar, Stay Fly & More.","Tones to Your Phone in 30 Seconds!",20,4,0.5425,2.17,1.1,0,0,0,0,0.2,0,"Three,6,Mafia,A,tone,tones",6,0.75,0
"683",1683,2007-01-12,"Carrie Underwood Ringtones","Carrie Underwood Tones","Jesus, Take The Wheel & Many More.","Tones to Your Phone in 30 Seconds!",16,3,0.756666666666667,2.27,1.5,0,0,0,1,0.1875,0,"Carrie,Underwood,A,tone,tones",5,0.666666666666667,0
"684",1689,2007-01-12,"def leppard ringtones","Def Leppard Ringtones","Pour Some Sugar On Me and Many More","Complimentary Ringtones at Da Bomb!",1,0,0,0,1,0,0,2,0,0,0,"ringtones,Ringtones,def,leppard,A,ringtone,ring,tone,tones",9,1,0
"685",1980,2007-01-12,"System Of A Down Ringtones","System Of A Down Tones","Hypnotize, Chop Suey, Aerials, More","Tones to Your Phone in 30 Seconds!",21,1,0.84,0.84,1.9,1,14.7,2,0,0.0476190476190476,1,"System,Of,A,Down,tone,tones",6,0.8,0
"686",2324,2007-01-12,"theme song ringtone","TV Theme Ringtones","Get {KeyWord: Your Favorite TV Ringtones}","Tones to Your Phone in 30 Seconds!",117,8,0.74,5.92,2.7375,0,0,0,1,0.0683760683760684,0,"ringtones,Ringtones,theme,ringtone,the,ring,tone,tones,tv",9,0.333333333333333,0
"687",2627,2007-01-12,"hawaiian music ringtones","{KeyWord: Complimentary Ringtones}","The Deal Everybody is Talking About","Tones to Your Phone in 30 Seconds!",8,4,0.65,2.6,2.7,0,0,0,0,0.5,0,"ringtones,Ringtones,A,ringtone,ring,tone,tones",7,0,0
"688",3039,2007-01-12,"ringtones panic at the disco","Panic! Ringtones","I Write Sins Not Tragedies Ringtone","Tones to Your Phone in 30 Seconds",44,6,0.558333333333333,3.35,1.4,0,0,0,1,0.136363636363636,0,"ringtones,Ringtones,A,ringtone,panic,ring,tone,tones",8,0.2,0
"689",3360,2007-01-12,"ringtones cascada","Get Cascada Ringtones","Get Everytime We Touch Ring Tone","Tones in 30 Seconds - It's Da Bomb!",11,0,0,0,3.6,0,0,0,0,0,0,"ringtones,Ringtones,A,ringtone,cascada,ring,tone,tones",8,1,0
"690",8288,2007-01-12,"Kid Rock Ringtones","Get Kid Rock Ringtones","Picture, Cowboy, Bawitdaba & More.","Tones in 30 Seconds - It's Da Bomb!",11,2,0.815,1.63,1.35,0,0,1,0,0.181818181818182,0,"ringtones,Ringtones,ringtone,Kid,Rock,ring,tone,tones",8,1,0
"691",9409,2007-01-12,"Gospel Ringtones","{KeyWord: Inspirational Ringtones}","The Newest Christian Ringtone Club","Tones to Your Phone in 30 Seconds!",137,8,0.935,7.48,3.35,0,0,3,2,0.0583941605839416,0,"ringtones,Ringtones,A,ringtone,at,ring,tone,tones",8,0,0
"692",9708,2007-01-12,"mosquito ring tone","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",437,59,0.816101694915254,48.15,4.48571428571428,5,73.5,0,2,0.135011441647597,0.0847457627118644,"A,ringtone,mosquito,ring,tone",5,0.333333333333333,0
"693",9710,2007-01-12,"mosquito ringer","Stealth Mosquito Ringtone","Yeah, the one the adults can't hear","Tones to Your Phone in 30 Seconds!",41,5,0.818,4.09,1.05,1,14.7,0,1,0.121951219512195,0.2,"A,ringtone,mosquito,ring,tone",5,0.5,0
"694",9722,2007-01-12,"ultrasonic ringtone","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",115,11,0.570909090909091,6.28,1.1125,2,29.4,0,1,0.0956521739130435,0.181818181818182,"A,ringtone,mosquito,ring,tone",5,0.5,0
"695",9724,2007-01-12,"ringtones adults can't hear","Mosquito Ringtone","Yeah, the one the adults can't hear","The one you are looking for.",16,2,0.4,0.8,1.4,1,14.7,0,0,0.125,0.5,"ringtone,mosquito,ring,tone",4,0,0.75
"696",9728,2007-01-12,"ringtone adults can't hear","Stealth Mosquito Ringtone","You know you want it - we got it!","Works with all carriers. Get it Now",64,10,0.453,4.53,1,1,14.7,0,0,0.15625,0.1,"A,ringtone,mosquito,ring,tone",5,0.25,0
"697",9756,2007-01-12,"family guy ringtones","Get Family Guy Ringtones","Your Favorite Family Guy Ringtones","Tones to Your Phone in 30 Seconds!",198,16,0.57,9.12,1.06666666666667,0,0,0,2,0.0808080808080808,0,"ringtones,Ringtones,A,ringtone,ring,tone,family,guy,tones",9,1,1
"698",9788,2007-01-12,"ctu ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",177,29,0.63448275862069,18.4,1.375,0,0,4,2,0.163841807909605,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"699",9789,2007-01-12,"24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",32,2,0.53,1.06,2.2,0,0,4,2,0.0625,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"700",9792,2007-01-12,"24 ring tones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",78,24,0.497916666666667,11.95,1.22857142857143,9,129.75,3,1,0.307692307692308,0.375,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"701",9798,2007-01-12,"24 ringer","Complimentary 24 Tones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",26,8,0.83625,6.69,1.2,0,0,0,1,0.307692307692308,0,"A,tone,24,tones",4,0.5,0
"702",9800,2007-01-12,"ctu ringer","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",11,0,0,0,2.2,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0.5
"703",9801,2007-01-12,"24 ringers","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",31,7,0.775714285714286,5.43,3.2,0,0,0,0,0.225806451612903,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"704",9802,2007-01-12,"fox 24 ringtone","24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones in 30 Seconds - It's Da Bomb!",10,3,0.86,2.58,2.8,0,0,0,0,0.3,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"705",9807,2007-01-12,"ctu ringtone for","24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones in 30 Seconds - It's Da Bomb!",4,0,0,0,4.15,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"706",9809,2007-01-12,"fox 24 ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",19,5,0.83,4.15,1.125,0,0,0,0,0.263157894736842,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"707",9810,2007-01-12,"24 theme ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",12,1,0.78,0.78,2.16,0,0,0,1,0.0833333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"708",9814,2007-01-12,"24 phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",54,14,0.525,7.35,1.07142857142857,1,14.7,0,1,0.259259259259259,0.0714285714285714,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"709",9815,2007-01-12,"24 tv show ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",26,6,0.786666666666667,4.72,2.32857142857143,0,0,0,0,0.230769230769231,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.25,0
"710",9823,2007-01-12,"ringtones from 24","24 CTU Ringtones","24 Theme, CTU Desk Phone and More","Tones in 30 Seconds - It's Da Bomb!",8,0,0,0,1.2,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0.333333333333333
"711",9825,2007-01-12,"ringtones ctu","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",77,14,0.618571428571429,8.66,1.675,1,12.15,2,1,0.181818181818182,0.0714285714285714,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.5
"712",9826,2007-01-12,"download 24 ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",16,3,0.7,2.1,2.1,0,0,0,1,0.1875,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"713",9829,2007-01-12,"ctu phone ringtone","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",24,2,0.735,1.47,1.23333333333333,0,0,0,1,0.0833333333333333,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"714",9833,2007-01-12,"24 tv show ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",63,3,0.71,2.13,1,1,14.7,0,2,0.0476190476190476,0.333333333333333,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.5,0
"715",9838,2007-01-12,"ringtones for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",16,2,0.54,1.08,3.525,0,0,0,0,0.125,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.666666666666667,0
"716",9839,2007-01-12,"ringtones 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",530,82,0.619146341463415,50.77,2.01666666666667,4,57.1,2,2,0.154716981132075,0.0487804878048781,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0
"717",9848,2007-01-12,"24 ringtone verizon","24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones in 30 Seconds - It's Da Bomb!",10,1,0.8,0.8,2.6,0,0,0,0,0.1,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"718",9850,2007-01-12,"ringtone for 24","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",12,1,0.8,0.8,2.64,1,14.7,0,0,0.0833333333333333,1,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0
"719",9853,2007-01-12,"24 telephone ringtone","24 CTU Ringtones","24 Theme, CTU Office Phone and More","Tones in 30 Seconds - It's Da Bomb!",4,0,0,0,2.25,0,0,0,0,0,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,0.333333333333333,0.333333333333333
"720",9860,2007-01-12,"24 ctu ringtones","Get 24 CTU Ringtones","Theme, CTU Office Phone, Clock Tick","Tones to Your Phone in 30 Seconds!",57,5,0.75,3.75,1.7125,0,0,0,1,0.087719298245614,0,"ringtones,Ringtones,ringtone,ring,tone,ctu,24,tones",8,1,0.333333333333333
